Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location,My Custom Location,Snow City Warehouse
womens-shirt,,,,,,,,,blue,,,polyester,,,m,,304,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,kg,,300.0,,,,,womens-cap,Women's Cap,Color,Black,Accessory size,M,Fabric,Polyester,252,,,500,0,not stocked
womens-shirt,,,,,,,,,blue,,,polyester,,,s,,305,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,kg,,300.0,,,,,womens-cap,Women's Cap,Color,Black,Accessory size,M,Fabric,Cotton,253,,,500,0,not stocked
womens-shirt,,,,,,,,,blue,,,bamboo,,,m,,306,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,kg,,300.0,,,,,womens-cap,Women's Cap,Color,Black,Accessory size,S,Fabric,Polyester,254,,,500,0,not stocked
womens-shirt,,,,,,,,,blue,,,bamboo,,,s,,307,0.0,shopify,deny,manual,600.0,1000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluew.jpg?v=1748511466,kg,,300.0,,,,,womens-cap,Women's Cap,Color,Black,Accessory size,S,Fabric,Cotton,255,,,500,0,not stocked
womens-shoes,Women's Shoes,<p>Expertly crafted women's shoes designed with precision to provide optimal support and comfort throughout the day. The durable construction ensures longevity while the sleek silhouette offers versatility for both professional and casual settings. Available in various sizes to ensure a perfect fit for every customer.</p>,bahadur-startbit,Apparel & Accessories > Shoes > Flats,,,True,Color,brown,product.metafields.shopify.color-pattern,Shoe size,l,product.metafields.shopify.shoe-size,Age group,kids,product.metafields.shopify.age-group,89,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,1.0,,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,kids; teens; adults,,,,,,brown; black; purple,,,,,,,,,l; m; s,,,female,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,True,,,active,womens-cap,Women's Cap,Color,Brown,Accessory size,L,Fabric,Polyester,256,,,500,0,not stocked
womens-shoes,,,,,,,,,brown,,,l,,,teens,,90,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Brown,Accessory size,L,Fabric,Cotton,257,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,l,,,adults,,91,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Brown,Accessory size,M,Fabric,Polyester,258,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,m,,,kids,,92,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Brown,Accessory size,M,Fabric,Cotton,259,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,m,,,teens,,93,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Brown,Accessory size,S,Fabric,Polyester,260,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,m,,,adults,,94,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Brown,Accessory size,S,Fabric,Cotton,261,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,s,,,kids,,95,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Red,Accessory size,L,Fabric,Polyester,262,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,s,,,teens,,96,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Red,Accessory size,L,Fabric,Cotton,263,,,1500,0,not stocked
womens-shoes,,,,,,,,,brown,,,s,,,adults,,97,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browns.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Red,Accessory size,M,Fabric,Polyester,264,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,l,,,kids,,98,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Red,Accessory size,M,Fabric,Cotton,265,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,l,,,teens,,99,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Red,Accessory size,S,Fabric,Polyester,266,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,l,,,adults,,100,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-cap,Women's Cap,Color,Red,Accessory size,S,Fabric,Cotton,267,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,m,,,kids,,101,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,L,Age group,Kids,89,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,m,,,teens,,102,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,L,Age group,Teens,90,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,m,,,adults,,103,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,L,Age group,Adults,91,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,s,,,kids,,104,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,M,Age group,Kids,92,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,s,,,teens,,105,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,M,Age group,Teens,93,,,1500,0,not stocked
womens-shoes,,,,,,,,,black,,,s,,,adults,,106,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackformalw.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,M,Age group,Adults,94,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,l,,,kids,,107,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,S,Age group,Kids,95,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,l,,,teens,,108,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,S,Age group,Teens,96,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,l,,,adults,,109,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Brown,Shoe size,S,Age group,Adults,97,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,m,,,kids,,110,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Black,Shoe size,L,Age group,Kids,98,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,m,,,teens,,111,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Black,Shoe size,L,Age group,Teens,99,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,m,,,adults,,112,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Black,Shoe size,L,Age group,Adults,100,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,s,,,kids,,113,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Black,Shoe size,M,Age group,Kids,101,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,s,,,teens,,114,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Black,Shoe size,M,Age group,Teens,102,,,1500,0,not stocked
womens-shoes,,,,,,,,,purple,,,s,,,adults,,115,300.0,shopify,deny,manual,800.0,1800.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/purplew.jpg?v=1748511094,g,,700.0,,,,,womens-shoes,Women's Shoes,Color,Black,Shoe size,M,Age group,Adults,103,,,1500,0,not stocked
womens-cap,Women's Cap,"<p>Engineered specifically for women, this cap combines optimal sun protection with stylish design elements. The adjustable strap ensures a secure fit for various head sizes, while the breathable fabric wicks moisture during physical activities. Perfect for outdoor adventures, casual outings, or athletic pursuits.</p>",bahadur-startbit,Apparel & Accessories > Clothing Accessories > Hats > Baseball Caps,,,True,Color,black,product.metafields.shopify.color-pattern,Accessory size,l,product.metafields.shopify.accessory-size,Fabric,polyester,product.metafields.shopify.fabric,250,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,1.0,,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,l; m; s,adults; teens,,,,,,black; brown; red,polyester; cotton,,,adjustable-fit; uv-protection,,,,,,,,female,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/womenblackcap.jpg?v=1748510767,g,,400.0,True,,,active,womens-shoes,Women's Shoes,Color,Black,Shoe size,S,Age group,Kids,104,,,1500,0,not stocked
womens-cap,,,,,,,,,black,,,l,,,cotton,,251,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browncamw.jpg?v=1748510767,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Blue,Size,XL,brand,aaa,1045,,,1000,0,not stocked
womens-cap,,,,,,,,,black,,,m,,,polyester,,252,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/womenblackcap.jpg?v=1748510767,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browncamw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Blue,Size,M,brand,A+,1046,,,1000,0,not stocked
womens-cap,,,,,,,,,black,,,m,,,cotton,,253,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Blue,Size,M,brand,aaa,1047,,,1000,0,not stocked
womens-cap,,,,,,,,,black,,,s,,,polyester,,254,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,White,Size,L,brand,A+,1050,,,1000,0,not stocked
womens-cap,,,,,,,,,black,,,s,,,cotton,,255,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,White,Size,L,brand,aaa,1051,,,1000,0,not stocked
womens-cap,,,,,,,,,brown,,,l,,,polyester,,256,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browncamw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,White,Size,XL,brand,A+,1052,,,1000,0,not stocked
womens-cap,,,,,,,,,brown,,,l,,,cotton,,257,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,White,Size,XL,brand,aaa,1053,,,1000,0,not stocked
womens-cap,,,,,,,,,brown,,,m,,,polyester,,258,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browncamw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,White,Size,M,brand,A+,1054,,,1000,0,not stocked
womens-cap,,,,,,,,,brown,,,m,,,cotton,,259,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,White,Size,M,brand,aaa,1055,,,1000,0,not stocked
womens-cap,,,,,,,,,brown,,,s,,,polyester,,260,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Black,Size,L,brand,A+,1058,,,1000,0,not stocked
womens-cap,,,,,,,,,brown,,,s,,,cotton,,261,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Black,Size,L,brand,aaa,1059,,,1000,0,not stocked
womens-cap,,,,,,,,,red,,,l,,,polyester,,262,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Black,Size,XL,brand,A+,1060,,,1000,0,not stocked
womens-cap,,,,,,,,,red,,,l,,,cotton,,263,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Black,Size,XL,brand,aaa,1061,,,1000,0,not stocked
womens-cap,,,,,,,,,red,,,m,,,polyester,,264,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/browncamw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Black,Size,M,brand,A+,1062,,,1000,0,not stocked
womens-cap,,,,,,,,,red,,,m,,,cotton,,265,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-tshirt,mens tshirt,Color,Black,Size,M,brand,aaa,1063,,,1000,0,not stocked
womens-cap,,,,,,,,,red,,,s,,,polyester,,266,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-watch,Men's Watch,Band color,Blue,Age group,Adults,brand,fastrack,1080,,,1000,0,not stocked
womens-cap,,,,,,,,,red,,,s,,,cotton,,267,150.0,shopify,deny,manual,650.0,900.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redcapw.jpg?v=1748510767,g,,400.0,,,,,mens-watch,Men's Watch,Band color,Blue,Age group,Teens,brand,fastrack,1081,,,1000,0,not stocked
mens-cap,Men's Cap,"<p>This premium men's cap combines durability with sophisticated design. Constructed from high-quality materials, it features an adjustable strap for customized fit and moisture-wicking technology to keep you comfortable throughout the day. Ideal for both casual outings and athletic activities.</p>",bahadur-startbit,Apparel & Accessories > Clothing Accessories > Hats > Baseball Caps,,,True,Color,blue,product.metafields.shopify.color-pattern,Accessory size,m,product.metafields.shopify.accessory-size,Fabric,polyester,product.metafields.shopify.fabric,180,150.0,shopify,deny,manual,500.0,12000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluecap.jpg?v=1748510264,1.0,,False,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,m; l,adults,,,,,,blue; black; red,polyester; cotton; faux-leather,,,adjustable-fit,,,,,,,,male,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluecap.jpg?v=1748510264,g,,300.0,True,,,active,mens-watch,Men's Watch,Band color,Black,Age group,Adults,brand,fastrack,1082,,,1000,0,not stocked
mens-cap,,,,,,,,,blue,,,m,,,cotton,,181,150.0,shopify,deny,manual,500.0,12000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/redCap.jpg?v=1748510264,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/bluecap.jpg?v=1748510264,g,,300.0,,,,,mens-watch,Men's Watch,Band color,Black,Age group,Teens,brand,fastrack,1083,,,1000,0,not stocked
mens-cap,,,,,,,,,blue,,,m,,,faux-leather,,182,150.0,shopify,deny,manual,500.0,12000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackCap.jpg?v=1748510264,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/blackCap.jpg?v=1748510264,g,,300.0,,,,,mens-watch,Men's Watch,Band color,Brown,Age group,Adults,brand,fastrack,1084,,,996,0,not stocked
